date,amount,transaction_type
2001-11-03,811.5782859,withdraw
2001-11-04,951.0274927,stake
2001-11-05,31.8454872,transfer
2001-11-06,982.6960595,swap
2001-11-07,95.27081767,transfer
2001-11-08,816.2429115,withdraw
2001-11-09,287.531405,swap
2001-11-10,140.8578612,swap
2001-11-11,445.4570833,swap
2001-11-12,647.5170137,withdraw
2001-11-13,387.1423266,withdraw
2001-11-14,64.0197542,stake
2001-11-15,603.4665283,stake
2001-11-16,903.3792433,stake
2001-11-17,389.3832123,withdraw
2001-11-18,224.1694499,swap
2001-11-19,448.1515725,swap
2001-11-20,57.87908394,transfer
2001-11-21,822.2827086,stake
2001-11-22,828.0774028,swap
2001-11-23,592.1204588,swap
2001-11-24,359.57186,swap
2001-11-25,801.7855308,swap
2001-11-26,559.1401545,withdraw
2001-11-27,827.6729855,stake
2001-11-28,635.1442047,swap
2001-11-29,786.5614185,swap
2001-11-30,602.5773633,swap
2001-12-01,419.9996575,swap
2001-12-02,958.3664013,transfer
2001-12-03,545.7026866,swap
2001-12-04,609.0386234,swap
2001-12-05,228.282763,swap
2001-12-06,629.3942815,transfer
2001-12-07,575.891573,withdraw
2001-12-08,192.990014,transfer
2001-12-09,68.99122638,swap
2001-12-10,608.3157265,withdraw
2001-12-11,766.0553467,swap
2001-12-12,528.1673572,withdraw
2001-12-13,234.5048991,swap
2001-12-14,669.8567569,swap
2001-12-15,89.30466934,withdraw
2001-12-16,447.4153678,withdraw
2001-12-17,171.7330908,swap
2001-12-18,192.6144605,transfer
2001-12-19,210.2710097,transfer
2001-12-20,392.8399865,transfer
2001-12-21,60.63870356,transfer
2001-12-22,403.8155065,withdraw
2001-12-23,516.5903726,withdraw
2001-12-24,488.4613421,transfer
2001-12-25,388.9562594,stake
2001-12-26,840.755142,stake
2001-12-27,153.8734255,stake
2001-12-28,510.6397763,swap
2001-12-29,71.42100279,transfer
2001-12-30,80.44412209,swap
2001-12-31,578.1271912,withdraw
2002-01-01,570.3582406,withdraw
2002-01-02,879.2531777,stake
2002-01-03,562.2949389,stake
2002-01-04,960.1931102,withdraw
2002-01-05,58.20789992,stake
2002-01-06,107.0276079,stake
2002-01-07,53.62520295,withdraw
2002-01-08,193.4240818,swap
2002-01-09,545.8574098,stake
2002-01-10,649.1164596,swap
2002-01-11,55.12930637,stake
2002-01-12,946.5111809,transfer
2002-01-13,843.7437229,swap
2002-01-14,303.6463573,swap
2002-01-15,86.41565492,stake
2002-01-16,178.1882025,swap
2002-01-17,135.6749696,transfer
2002-01-18,132.0509415,withdraw
2002-01-19,523.3760718,transfer
2002-01-20,253.3889681,withdraw
2002-01-21,364.5583194,transfer
2002-01-22,989.6102801,transfer
2002-01-23,687.4711064,swap
2002-01-24,949.4908604,transfer
2002-01-25,151.1309895,stake
2002-01-26,388.3180801,stake
2002-01-27,559.1844852,stake
2002-01-28,85.99048127,stake
2002-01-29,14.14556919,swap
2002-01-30,673.7299905,stake
2002-01-31,645.4013216,transfer
2002-02-01,416.6809219,stake
2002-02-02,494.7476353,swap
2002-02-03,421.2885706,withdraw
2002-02-04,33.7649944,transfer
2002-02-05,342.0178902,transfer
2002-02-06,185.3114328,swap
2002-02-07,107.4399472,withdraw
2002-02-08,957.1532296,stake
2002-02-09,603.3661278,withdraw
2002-02-10,731.3697214,transfer
2002-02-11,322.2101058,transfer
2002-02-12,399.2156582,transfer
2002-02-13,244.554754,withdraw
2002-02-14,105.9960143,stake
2002-02-15,187.2413211,transfer
2002-02-16,799.5389048,swap
2002-02-17,680.7703471,stake
2002-02-18,551.4595872,transfer
2002-02-19,480.3389741,stake
2002-02-20,923.2099408,swap
2002-02-21,82.0075983,withdraw
2002-02-22,287.7948051,transfer
2002-02-23,356.438475,swap
2002-02-24,784.6015541,transfer
2002-02-25,992.589474,transfer
2002-02-26,248.2638096,withdraw
2002-02-27,875.5642608,withdraw
2002-02-28,832.3165328,stake
2002-03-01,232.4108237,swap
2002-03-02,405.3392544,swap
2002-03-03,415.5761406,withdraw
2002-03-04,978.4384618,transfer
2002-03-05,189.0829824,stake
2002-03-06,801.1663914,withdraw
2002-03-07,340.850787,stake
2002-03-08,733.5616423,stake
2002-03-09,425.8108943,swap
2002-03-10,582.5761655,stake
2002-03-11,834.2856556,swap
2002-03-12,806.1239093,transfer
2002-03-13,867.7589517,transfer
2002-03-14,69.02115209,withdraw
2002-03-15,695.1300475,transfer
2002-03-16,148.587503,swap
2002-03-17,421.6603823,stake
2002-03-18,553.1025309,stake
2002-03-19,408.7120899,transfer
2002-03-20,524.415559,swap
2002-03-21,996.5610457,stake
2002-03-22,143.8651406,transfer
2002-03-23,678.7014849,swap
2002-03-24,402.0409567,swap
2002-03-25,141.6797009,stake
2002-03-26,167.1493957,withdraw
2002-03-27,949.7803752,withdraw
2002-03-28,880.8054817,swap
2002-03-29,907.9715408,swap
2002-03-30,991.6174481,transfer
2002-03-31,216.2322361,swap
2002-04-01,361.884944,transfer
2002-04-02,672.5268396,transfer
2002-04-03,488.9645145,transfer
2002-04-04,424.205638,swap
2002-04-05,364.2331368,swap
2002-04-06,597.8428256,transfer
2002-04-07,579.8374944,stake
2002-04-08,169.8432557,swap
2002-04-09,477.0224391,withdraw
2002-04-10,557.9370584,stake
2002-04-11,574.5840693,withdraw
2002-04-12,218.006121,swap
2002-04-13,744.8486783,stake
2002-04-14,34.94710387,swap
2002-04-15,361.283537,swap
2002-04-16,782.4105221,stake
2002-04-17,568.2539918,swap
2002-04-18,268.5508082,stake
2002-04-19,698.0035881,swap
2002-04-20,571.7170347,transfer
2002-04-21,798.2811734,withdraw
2002-04-22,737.6749343,transfer
2002-04-23,614.0068428,swap
2002-04-24,493.2958986,swap
2002-04-25,141.8503044,swap
2002-04-26,268.7196877,transfer
2002-04-27,424.9084782,swap
2002-04-28,603.3062941,stake
2002-04-29,518.5707767,withdraw
2002-04-30,295.3026807,swap
2002-05-01,16.39971421,swap
2002-05-02,501.2768297,withdraw
2002-05-03,292.7697287,withdraw
2002-05-04,737.2622177,withdraw
2002-05-05,33.70680262,transfer
2002-05-06,588.9795332,transfer
2002-05-07,942.0594951,swap
2002-05-08,182.6651744,withdraw
2002-05-09,476.9329958,swap
2002-05-10,100.5077719,swap
2002-05-11,629.4250931,swap
2002-05-12,555.0263638,transfer
2002-05-13,413.291869,withdraw
2002-05-14,526.1632513,swap
2002-05-15,897.6089119,transfer
2002-05-16,204.3313593,stake
2002-05-17,32.33886659,stake
2002-05-18,863.0482359,swap
2002-05-19,581.3459116,swap
2002-05-20,891.7518709,withdraw
2002-05-21,600.9757712,withdraw
2002-05-22,812.0594791,swap
2002-05-23,435.3766297,transfer
2002-05-24,752.361332,swap
2002-05-25,913.9110522,withdraw
2002-05-26,576.4017341,withdraw
2002-05-27,188.9772991,transfer
2002-05-28,276.1096389,swap
2002-05-29,206.6581311,withdraw
2002-05-30,254.3884573,swap
2002-05-31,313.3512949,withdraw
2002-06-01,559.5824489,stake
2002-06-02,592.1117132,stake
2002-06-03,432.2347498,stake
2002-06-04,619.266572,withdraw
2002-06-05,90.75917636,transfer
2002-06-06,96.91035469,stake
2002-06-07,180.1111658,withdraw
2002-06-08,522.8967231,swap
2002-06-09,221.8547319,stake
2002-06-10,290.4515595,transfer
2002-06-11,406.3097078,transfer
2002-06-12,813.7474628,transfer
2002-06-13,23.72351455,swap
2002-06-14,652.885032,swap
2002-06-15,672.1877657,transfer
2002-06-16,800.6692226,transfer
2002-06-17,933.4254097,transfer
2002-06-18,29.93647046,swap
2002-06-19,162.2458685,swap
2002-06-20,887.3095811,withdraw
2002-06-21,463.9333766,stake
2002-06-22,568.9447325,swap
2002-06-23,666.3969317,transfer
2002-06-24,682.2759385,stake
2002-06-25,932.4229993,swap
2002-06-26,996.9799232,stake
2002-06-27,722.9558863,withdraw
2002-06-28,294.3489971,swap
2002-06-29,880.9548783,transfer
2002-06-30,58.7287054,transfer
2002-07-01,238.7700443,withdraw
2002-07-02,898.4118603,withdraw
2002-07-03,263.6295993,withdraw
2002-07-04,228.444549,withdraw
2002-07-05,146.7440402,withdraw
2002-07-06,860.5206401,swap
2002-07-07,505.0576766,swap
2002-07-08,678.144271,stake
2002-07-09,246.6757202,withdraw
2002-07-10,760.4600168,transfer
2002-07-11,762.4054895,transfer
2002-07-12,319.4720447,withdraw
2002-07-13,416.5758067,withdraw
2002-07-14,217.5933747,withdraw
2002-07-15,976.7954131,withdraw
2002-07-16,649.1465513,withdraw
2002-07-17,935.1984419,transfer
2002-07-18,310.3516882,stake
2002-07-19,784.0720039,withdraw
2002-07-20,768.2000574,withdraw
2002-07-21,694.7390953,withdraw
2002-07-22,965.9825855,swap
2002-07-23,399.6197827,transfer
2002-07-24,139.4101504,transfer
2002-07-25,674.9917707,stake
2002-07-26,732.0167025,swap
2002-07-27,579.3099677,swap
2002-07-28,214.7497142,swap
2002-07-29,509.4113823,stake
2002-07-30,319.0678392,stake
2002-07-31,433.1918629,stake
2002-08-01,648.7663901,swap
2002-08-02,747.7625953,transfer
2002-08-03,239.902444,swap
2002-08-04,411.272107,stake
2002-08-05,276.4699553,swap
2002-08-06,206.6452977,withdraw
2002-08-07,785.5533478,swap
2002-08-08,910.1601675,swap
2002-08-09,376.5298638,transfer
2002-08-10,753.7661351,transfer
2002-08-11,898.0253365,transfer
2002-08-12,847.6629684,withdraw
2002-08-13,190.9852547,transfer
2002-08-14,956.7289627,withdraw
2002-08-15,382.909676,stake
2002-08-16,345.8482546,transfer
2002-08-17,71.80701401,swap
2002-08-18,491.3119176,swap
2002-08-19,117.9234795,withdraw
2002-08-20,256.0544227,transfer
2002-08-21,323.7731955,swap
2002-08-22,810.7380603,stake
2002-08-23,876.7337639,transfer
2002-08-24,309.4416543,stake
2002-08-25,860.11114,swap
2002-08-26,858.658628,transfer
2002-08-27,767.0044409,withdraw
2002-08-28,155.2281629,swap
2002-08-29,693.4196184,stake
2002-08-30,945.5738239,transfer
2002-08-31,685.715074,stake
2002-09-01,338.3006806,stake
2002-09-02,505.5735243,withdraw
2002-09-03,649.2677929,withdraw
2002-09-04,515.4647046,swap
2002-09-05,128.7534123,withdraw
2002-09-06,318.9434042,withdraw
2002-09-07,804.3720702,swap
2002-09-08,862.8038656,swap
2002-09-09,145.9270324,swap
2002-09-10,952.8628849,swap
2002-09-11,335.5343917,stake
2002-09-12,665.6906013,stake
2002-09-13,754.3068945,swap
2002-09-14,813.8267723,swap
2002-09-15,946.2922052,transfer
2002-09-16,319.7903525,transfer
2002-09-17,859.92139,transfer
2002-09-18,140.3700344,withdraw
2002-09-19,707.9904973,stake
2002-09-20,744.5579522,stake
2002-09-21,680.9460088,transfer
2002-09-22,259.7915888,transfer
2002-09-23,874.3127155,stake
2002-09-24,177.1698787,withdraw
2002-09-25,63.09844361,transfer
2002-09-26,720.2903407,swap
2002-09-27,480.7209581,transfer
2002-09-28,850.6070398,stake
2002-09-29,389.5631696,stake
2002-09-30,176.5958026,transfer
2002-10-01,838.0777705,transfer
2002-10-02,553.4205353,swap
2002-10-03,197.3038345,swap
2002-10-04,723.1801586,withdraw
2002-10-05,516.0025021,withdraw
2002-10-06,608.2698524,swap
2002-10-07,466.2893548,withdraw
2002-10-08,830.421894,withdraw
2002-10-09,831.2670885,transfer
2002-10-10,712.2949336,swap
2002-10-11,114.3473636,transfer
2002-10-12,840.4653233,transfer
2002-10-13,674.3028507,withdraw
2002-10-14,700.0539243,transfer
2002-10-15,369.353012,stake
2002-10-16,880.4867606,withdraw
2002-10-17,728.1178842,stake
2002-10-18,121.4645619,withdraw
2002-10-19,413.7002541,transfer
2002-10-20,887.5165583,withdraw
2002-10-21,56.72473468,stake
2002-10-22,961.8024534,withdraw
2002-10-23,682.3709426,stake
2002-10-24,635.0622179,swap
2002-10-25,277.8536639,transfer
2002-10-26,256.3038709,stake
2002-10-27,942.6376373,swap
2002-10-28,305.2897297,transfer
2002-10-29,777.7502438,swap
2002-10-30,399.1905802,stake
2002-10-31,147.8615301,transfer
2002-11-01,20.60814472,swap
2002-11-02,548.8147636,stake
2002-11-03,976.0210304,swap
2002-11-04,375.4448319,transfer
2002-11-05,363.6204107,transfer
2002-11-06,350.6507017,transfer
2002-11-07,525.3383989,stake
2002-11-08,446.2582346,swap
2002-11-09,881.1154805,swap
2002-11-10,510.4655838,stake
2002-11-11,512.6802598,transfer
2002-11-12,146.9878788,withdraw
2002-11-13,982.9121455,transfer
2002-11-14,257.473162,withdraw
2002-11-15,82.63042679,transfer
2002-11-16,666.5147865,stake
2002-11-17,599.4127065,withdraw
2002-11-18,420.9941975,stake
2002-11-19,427.9703115,withdraw
2002-11-20,787.2132818,swap
2002-11-21,203.7555137,withdraw
2002-11-22,822.0507858,withdraw
2002-11-23,652.2596428,withdraw
2002-11-24,424.780076,swap
2002-11-25,463.4483304,stake
2002-11-26,264.0807351,swap
2002-11-27,754.5931894,withdraw
2002-11-28,517.7459949,transfer
2002-11-29,327.6459973,swap
2002-11-30,600.0896146,transfer
2002-12-01,995.7771075,swap
2002-12-02,440.9096569,swap
2002-12-03,921.4844868,withdraw
2002-12-04,351.5666715,stake
2002-12-05,64.18537986,stake
2002-12-06,212.1996853,withdraw
2002-12-07,424.5081919,swap
2002-12-08,227.4385793,stake
2002-12-09,10.22476784,stake
2002-12-10,915.8515224,stake
2002-12-11,845.4406171,withdraw
2002-12-12,744.8693092,transfer
2002-12-13,176.1364497,transfer
2002-12-14,129.1599404,transfer
2002-12-15,76.92870198,transfer
2002-12-16,726.7888969,transfer
2002-12-17,929.5198811,stake
2002-12-18,436.2304627,stake
2002-12-19,127.9492653,swap
2002-12-20,517.2688925,stake
2002-12-21,355.3435884,withdraw
2002-12-22,381.0766751,swap
2002-12-23,625.1173179,stake
2002-12-24,721.5309321,swap
2002-12-25,119.4975629,swap
2002-12-26,45.2343285,transfer
2002-12-27,994.3869997,swap
2002-12-28,240.4010654,stake
2002-12-29,63.29221966,transfer
2002-12-30,197.9765758,stake
2002-12-31,48.56826788,transfer
2003-01-01,397.8927857,stake
2003-01-02,804.3777666,transfer
2003-01-03,347.8320053,transfer
2003-01-04,449.7415728,withdraw
2003-01-05,678.8309058,stake
2003-01-06,513.8051294,swap
2003-01-07,862.8312292,transfer
2003-01-08,867.3753183,stake
2003-01-09,19.81158854,transfer
2003-01-10,780.2658434,withdraw
2003-01-11,466.1262642,withdraw
2003-01-12,988.9521359,withdraw
2003-01-13,488.3997551,withdraw
2003-01-14,987.0269859,swap
2003-01-15,757.0236676,swap
2003-01-16,256.1188358,transfer
2003-01-17,543.0110295,stake
2003-01-18,992.2142831,withdraw
2003-01-19,858.9553017,withdraw
2003-01-20,106.3932249,swap
2003-01-21,709.3082768,swap
2003-01-22,352.12379,withdraw
2003-01-23,16.91243926,stake
2003-01-24,409.4461593,transfer
2003-01-25,242.4068775,transfer
2003-01-26,820.6805778,transfer
2003-01-27,343.9573028,transfer
2003-01-28,829.248457,stake
2003-01-29,10.59195945,stake
2003-01-30,314.7409585,stake
2003-01-31,248.7535622,swap
2003-02-01,241.2316875,withdraw
2003-02-02,77.50475357,stake
2003-02-03,195.2530277,transfer
2003-02-04,559.9940742,stake
2003-02-05,298.4474621,withdraw
2003-02-06,423.2208345,swap
2003-02-07,383.0982115,transfer
2003-02-08,877.1458757,swap
2003-02-09,906.246009,stake
2003-02-10,498.0274019,transfer
2003-02-11,336.8543908,transfer
2003-02-12,115.732697,stake
2003-02-13,953.8688506,stake
2003-02-14,69.62467545,withdraw
2003-02-15,304.6737748,stake
2003-02-16,305.0855392,stake
2003-02-17,327.1972733,stake
2003-02-18,172.6439748,transfer
2003-02-19,785.3298166,withdraw
2003-02-20,131.2728833,transfer
2003-02-21,638.5575926,stake
2003-02-22,132.6075664,withdraw
2003-02-23,79.83028122,stake
2003-02-24,910.3352086,transfer
2003-02-25,198.2274787,transfer
2003-02-26,823.037653,stake
2003-02-27,549.1845624,withdraw
2003-02-28,87.07795441,transfer
2003-03-01,955.8937095,stake
2003-03-02,254.4915553,swap
2003-03-03,861.0488919,stake
2003-03-04,177.1219057,stake
2003-03-05,855.4034533,withdraw
2003-03-06,23.09652478,stake
2003-03-07,516.662652,swap
2003-03-08,771.7481536,stake
2003-03-09,935.4475623,swap
2003-03-10,910.1101148,transfer
2003-03-11,821.4286209,stake
2003-03-12,889.3094362,withdraw
2003-03-13,207.227489,stake
2003-03-14,291.3424528,swap
2003-03-15,296.0788397,swap
2003-03-16,383.2833917,withdraw
2003-03-17,399.3874637,swap
2003-03-18,549.1097714,stake
2003-03-19,168.2809657,swap
2003-03-20,694.3341971,stake
2003-03-21,175.8908739,stake
2003-03-22,317.2053973,swap
2003-03-23,508.3116793,withdraw
2003-03-24,798.4761559,transfer
2003-03-25,742.0745409,withdraw
2003-03-26,649.0790128,transfer
2003-03-27,164.215528,withdraw
2003-03-28,551.5748922,stake
2003-03-29,96.57203678,stake
2003-03-30,383.589545,swap
2003-03-31,419.381365,transfer
2003-04-01,49.41332505,transfer
2003-04-02,281.2482185,swap
2003-04-03,956.0929726,withdraw
2003-04-04,954.0962818,swap
2003-04-05,358.8037837,withdraw
2003-04-06,52.66910786,swap
2003-04-07,187.3039899,transfer
2003-04-08,398.2956155,transfer
2003-04-09,948.301901,withdraw
2003-04-10,149.7870729,transfer
2003-04-11,765.8806852,transfer
2003-04-12,117.595714,transfer
2003-04-13,981.4450016,transfer
2003-04-14,387.8003341,stake
2003-04-15,777.4821935,swap
2003-04-16,349.165172,swap
2003-04-17,631.3921884,stake
2003-04-18,200.0959239,transfer
2003-04-19,154.5608091,swap
2003-04-20,938.6834982,swap
2003-04-21,918.4708051,swap
2003-04-22,888.5942508,withdraw
2003-04-23,629.1791157,stake
2003-04-24,810.1855291,withdraw
2003-04-25,78.34656754,withdraw
2003-04-26,341.4411515,stake
2003-04-27,320.5660935,swap
2003-04-28,639.2888687,withdraw
2003-04-29,362.3981957,swap
2003-04-30,157.0217138,withdraw
2003-05-01,600.5024047,swap
2003-05-02,816.2400815,transfer
2003-05-03,388.3022595,transfer
2003-05-04,140.9460279,transfer
2003-05-05,204.7213153,stake
2003-05-06,245.1084721,transfer
2003-05-07,306.8986171,withdraw
2003-05-08,646.3671198,swap
2003-05-09,604.9360297,swap
2003-05-10,699.119063,swap
2003-05-11,368.8769647,swap
2003-05-12,825.7576754,withdraw
2003-05-13,212.0467845,swap
2003-05-14,474.35034,withdraw
2003-05-15,802.9293343,withdraw
2003-05-16,188.3570613,swap
2003-05-17,118.7644826,swap
2003-05-18,884.847128,swap
2003-05-19,349.5003661,withdraw
2003-05-20,687.0314237,stake
2003-05-21,35.09511822,withdraw
2003-05-22,693.1464195,stake
2003-05-23,322.9402984,swap
2003-05-24,65.18344505,withdraw
2003-05-25,613.7146339,swap
2003-05-26,248.3957779,stake
2003-05-27,392.9391696,stake
2003-05-28,89.77500416,withdraw
2003-05-29,155.6916186,withdraw
2003-05-30,304.9974631,withdraw
2003-05-31,98.86190555,withdraw
2003-06-01,911.718002,transfer
2003-06-02,15.98657275,transfer
2003-06-03,489.0216167,swap
2003-06-04,132.0149836,stake
2003-06-05,314.6022986,stake
2003-06-06,926.7989642,swap
2003-06-07,170.0776077,swap
2003-06-08,966.1739965,swap
2003-06-09,213.7364332,transfer
2003-06-10,744.1504474,swap
2003-06-11,551.2104922,stake
2003-06-12,885.6339403,swap
2003-06-13,558.4533229,withdraw
2003-06-14,539.213627,stake
2003-06-15,203.5034204,stake
2003-06-16,174.5670684,stake
2003-06-17,917.3242596,transfer
2003-06-18,334.5598169,transfer
2003-06-19,378.3614324,stake
2003-06-20,762.2254218,withdraw
2003-06-21,345.4352476,stake
2003-06-22,952.5418222,transfer
2003-06-23,740.5484913,withdraw
2003-06-24,601.4549501,stake
2003-06-25,882.0862089,transfer
2003-06-26,59.10984927,withdraw
2003-06-27,264.4920653,swap
2003-06-28,470.3859709,swap
2003-06-29,234.7087541,stake
2003-06-30,746.4661354,swap
2003-07-01,920.0159507,transfer
2003-07-02,429.5324187,withdraw
2003-07-03,348.7112741,stake
